player_id,player_name,first_name,team,position,price,avg_rating,avg_points,status,games_played,started_matches,last_5_ratings,total_goals,clean_sheets,goals_conceded,yellow_cards,red_cards
mpg_championship_player_469169,Jansson,Isak,mpg_championship_club_1395,FW,7,4.642857142857143,4.39,Disponible,33,7,"[4.5, 4, None, 4, 5]",1,0,0,3,0
mpg_championship_player_469266,Gourna-Douath,Lucas,mpg_championship_club_141,MF,11,5.066666666666666,5.02,Disponible,15,14,"[4.5, 6, 4.5, 5.5, 4]",0,0,0,5,0
mpg_championship_player_471203,Sahraoui,Osame,mpg_championship_club_429,MF,1,4.9411764705882355,4.92,Disponible,33,4,"[None, 4.5, None, None, None]",1,0,0,0,0
mpg_championship_player_474120,Enciso,Julio,mpg_championship_club_153,MF,16,5.5,5.18,Disponible,30,21,"[6, 4.5, 4.5, 5, 7]",3,0,0,2,0
mpg_championship_player_475344,Abner Vinícius,,mpg_championship_club_143,DF,14,5.22,5.42,Disponible,33,24,"[6, 5.5, 5, 6, 4.5]",3,0,0,4,1
mpg_championship_player_476391,Adjei,Nathaniel,mpg_championship_club_694,DF,7,4.821428571428571,5.08,Disponible,33,8,"[4.5, 6, 4, 4, 6.5]",0,0,0,0,0
mpg_championship_player_476404,Mbow,Moustapha,mpg_championship_club_2338,DF,14,5.145161290322581,5.5,Disponible,33,30,"[6, None, 5, 5.5, 4.5]",0,0,0,5,0
mpg_championship_player_476502,Traoré,Boubacar,mpg_championship_club_145,MF,3,4.7368421052631575,4.7,Disponible,33,16,"[None, None, None, None, None]",1,0,0,3,0
mpg_championship_player_476791,Kyeremeh,Godson,mpg_championship_club_141,FW,4,4.884615384615385,4.73,Disponible,33,3,"[None, None, 4.5, None, None]",1,0,0,0,0
mpg_championship_player_476882,Zinga,Melvin,mpg_championship_club_2128,GK,3,5.0,5.72,Disponible,33,2,"[None, None, None, None, None]",0,0,4,0,0
mpg_championship_player_476888,Mara,Sékou,mpg_championship_club_138,FW,6,4.730769230769231,4.78,Disponible,33,13,"[4, None, 4, 8, 6.5]",3,0,0,0,0
mpg_championship_player_476894,Lepenant,Johann,mpg_championship_club_430,MF,11,5.185185185185185,4.96,Disponible,33,23,"[5.5, 5, 6.5, 6, 5.5]",0,0,0,4,0
mpg_championship_player_477580,Zabarnyi,Illia,mpg_championship_club_149,DF,13,5.462962962962963,6.14,Disponible,33,25,"[7.5, 4, 6, None, 6]",1,0,0,6,0
mpg_championship_player_477711,Chotard,Joris,mpg_championship_club_862,MF,13,5.234375,5.07,Disponible,32,31,"[4.5, 5.5, 6, 3.5, 5.5]",2,0,0,2,0
mpg_championship_player_477724,Wahi,Elye,mpg_championship_club_1395,FW,13,5.038461538461538,4.99,Disponible,17,10,"[4, 4, 5.5, None, 4.5]",5,0,0,4,0
mpg_championship_player_480779,Boudaoui,Hicham,mpg_championship_club_1395,MF,7,5.041666666666667,4.89,Disponible,33,18,"[4.5, None, 6, 5.5, 4.5]",1,0,0,6,0
mpg_championship_player_482260,Kechta,Yassine,mpg_championship_club_141,MF,7,4.982758620689655,4.67,Disponible,33,13,"[None, 5, 7, 5, 5]",2,0,0,4,0
mpg_championship_player_482380,Chergui,Samir,mpg_championship_club_2338,DF,5,4.857142857142857,5.25,Disponible,33,12,"[None, 6, None, None, None]",1,0,0,1,0
mpg_championship_player_482394,Ba,Ousmane,mpg_championship_club_145,GK,3,,,Disponible,26,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_482616,Barcola,Bradley,mpg_championship_club_149,FW,31,5.482142857142857,5.72,Disponible,33,20,"[5, 4.5, 5, 5, 5]",10,0,0,2,0
mpg_championship_player_483320,Igor Paixão,,mpg_championship_club_144,FW,19,5.413793103448276,5.31,Disponible,33,21,"[6.5, 4.5, None, 2.5, 6]",6,0,0,3,0
mpg_championship_player_483867,Youté,Étienne,mpg_championship_club_141,DF,1,5.0,5.06,Disponible,33,3,"[None, None, None, 5, None]",0,0,0,2,0
mpg_championship_player_484405,Nanasi,Sebastian,mpg_championship_club_153,MF,11,5.416666666666667,5.2,Disponible,33,10,"[7, 4, 7, 4, None]",5,0,0,0,0
mpg_championship_player_484842,Haraldsson,Hákon,mpg_championship_club_429,MF,18,5.758064516129032,5.5,Disponible,33,28,"[6.5, 6, 5.5, 7, 6]",8,0,0,5,0
mpg_championship_player_485064,Karabec,Adam,mpg_championship_club_143,MF,7,5.095238095238095,4.56,Disponible,33,11,"[None, 5, None, None, None]",1,0,0,3,0
mpg_championship_player_485335,Chevalier,Lucas,mpg_championship_club_149,GK,7,5.4411764705882355,5.32,Disponible,33,17,"[None, None, None, None, None]",0,9,13,0,0
mpg_championship_player_486430,Okoh,Bryan,mpg_championship_club_138,DF,14,5.615384615384615,5.68,Disponible,14,12,"[4.5, 6, 6, 5.5, 6]",3,0,0,2,0
mpg_championship_player_486858,Abuashvili,Giorgi,mpg_championship_club_145,FW,8,4.7272727272727275,4.51,Disponible,33,5,"[None, None, 4.5, 4.5, 4.5]",2,0,0,1,0
mpg_championship_player_487441,Francis,Abu,mpg_championship_club_427,MF,1,5.3125,4.88,Disponible,33,7,"[None, None, None, None, None]",0,0,0,2,0
mpg_championship_player_487702,Koleosho,Luca,mpg_championship_club_2338,FW,9,5.166666666666667,4.98,Disponible,16,3,"[6, 6, 4.5, 6.5, 4.5]",3,0,0,0,0
mpg_championship_player_488284,Abdul Samed,Salis,mpg_championship_club_1395,MF,3,4.777777777777778,4.61,Disponible,34,12,"[None, 5.5, 4.5, 5, 3.5]",0,0,0,3,0
mpg_championship_player_489887,Rouault,Anthony,mpg_championship_club_150,DF,9,4.95,5.51,Disponible,33,18,"[None, None, None, None, 5]",1,0,0,5,0
mpg_championship_player_490330,Ndiaye,Rassoul,mpg_championship_club_141,MF,17,5.6875,5.16,Disponible,33,29,"[6, 6, 5, None, 6]",4,0,0,2,0
mpg_championship_player_490884,Cho,Mohamed-Ali,mpg_championship_club_1395,FW,8,5.065217391304348,5.0,Disponible,33,20,"[4, 5.5, 5.5, 4, 5]",4,0,0,1,0
mpg_championship_player_490971,Kamanzi,Warren,mpg_championship_club_427,DF,8,5.041666666666667,5.01,Disponible,33,7,"[5, 4.5, 5, 5, 7]",1,0,0,1,0
mpg_championship_player_491011,Moreira,Diego,mpg_championship_club_153,DF,12,5.4423076923076925,5.51,Disponible,33,22,"[6, None, 4.5, 5, None]",3,0,0,4,0
mpg_championship_player_492373,Cresswell,Charlie,mpg_championship_club_427,DF,13,5.258620689655173,5.63,Disponible,33,28,"[5, 5, 4.5, 5, 5]",3,0,0,8,0
mpg_championship_player_492975,Diomandé,Sinaly,mpg_championship_club_138,DF,11,5.173913043478261,5.34,Disponible,33,23,"[5.5, 6, 5, 6, 5.5]",2,0,0,2,1
mpg_championship_player_493357,Coulibaly,Soumaïla,mpg_championship_club_862,DF,5,4.625,5.17,Disponible,33,15,"[None, 5.5, 3.5, None, None]",0,0,0,3,0
mpg_championship_player_493900,Yongwa,Darlin,mpg_championship_club_694,DF,7,4.695652173913044,4.6,Disponible,33,14,"[5.5, 6, None, 5, None]",0,0,0,4,1
mpg_championship_player_495382,Soumaré,Issa,mpg_championship_club_141,FW,14,5.151515151515151,5.17,Disponible,33,32,"[5, 6, 5.5, 6, 6]",7,0,0,3,0
mpg_championship_player_499175,Nwaneri,Ethan,mpg_championship_club_144,MF,13,5.166666666666667,4.86,Disponible,15,3,"[None, 4.5, None, None, None]",2,0,0,1,0
mpg_championship_player_499448,Mayulu,Senny,mpg_championship_club_149,MF,11,5.5,5.51,Disponible,33,21,"[5, 4, 6.5, 4.5, 7]",4,0,0,2,0
mpg_championship_player_499450,Mbappé,Ethan,mpg_championship_club_429,MF,5,5.147058823529412,4.98,Disponible,33,4,"[5, 4.5, 5, 5, 5.5]",3,0,0,1,0
mpg_championship_player_499724,Amo-Ameyaw,Sam,mpg_championship_club_153,FW,8,4.84,4.68,Disponible,33,9,"[4.5, 4, 5, 7, 5.5]",2,0,0,2,0
mpg_championship_player_501334,Gueye,Lamine,mpg_championship_club_2338,MF,1,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_501735,Kluivert,Ruben,mpg_championship_club_143,DF,7,5.066666666666666,5.19,Disponible,33,8,"[5, 5.5, 4, 5, None]",1,0,0,4,0
mpg_championship_player_502436,Nkambadio,Obed,mpg_championship_club_2338,GK,7,5.0,4.84,Disponible,33,12,"[None, 6, None, None, None]",0,1,21,0,0
mpg_championship_player_503037,Emegha,Emmanuel,mpg_championship_club_153,FW,6,5.25,5.22,Disponible,33,4,"[None, None, 4, 4.5, None]",4,0,0,3,0
mpg_championship_player_503543,Baidoo,Samson,mpg_championship_club_142,DF,8,5.608695652173913,6.02,Disponible,33,20,"[4.5, 5, 5, 5.5, 6]",2,0,0,2,0
mpg_championship_player_503720,Doué,Guéla,mpg_championship_club_153,DF,16,5.239130434782608,5.86,Disponible,33,22,"[5, None, None, None, 5]",2,0,0,3,0
mpg_championship_player_503726,Abline,Matthis,mpg_championship_club_430,FW,15,5.109375,5.04,Disponible,33,27,"[5, 4.5, 5, 8, 4]",6,0,0,6,0
mpg_championship_player_509201,Kevin Carlos,Kevin,mpg_championship_club_1395,FW,6,4.409090909090909,4.31,Disponible,32,9,"[4.5, None, 4, 4.5, 5]",0,0,0,3,0
mpg_championship_player_509284,Casimir,Josué,mpg_championship_club_138,FW,5,4.65,4.46,Disponible,33,16,"[None, 4.5, 4.5, 5, 5]",1,0,0,4,1
mpg_championship_player_509285,Sangante,Arouna,mpg_championship_club_141,DF,11,4.796296296296297,5.32,Disponible,33,27,"[4.5, 4, None, None, 5]",1,0,0,4,2
mpg_championship_player_510136,Mohamed Abdelmonem,,mpg_championship_club_1395,DF,1,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_511182,Kebbal,Ilan,mpg_championship_club_2338,MF,18,5.857142857142857,5.85,Disponible,33,26,"[None, 7, 4.5, 7, 4.5]",9,0,0,7,0
mpg_championship_player_511344,Seidu,Alidu,mpg_championship_club_150,DF,8,5.0476190476190474,5.19,Disponible,33,13,"[5, 6, 5, 4, 5]",0,0,0,1,0
mpg_championship_player_511975,Doukouré,Ismaël,mpg_championship_club_153,DF,10,5.020833333333333,5.24,Disponible,33,24,"[None, None, 5, 5.5, 5]",0,0,0,4,2
mpg_championship_player_512126,Camara,Ousmane,mpg_championship_club_2128,DF,14,5.17741935483871,5.49,Disponible,33,30,"[4.5, 4.5, None, 3, 4.5]",1,0,0,4,0
mpg_championship_player_512253,Alexsandro Ribeiro,,mpg_championship_club_429,DF,5,5.333333333333333,5.4,Disponible,33,7,"[None, None, None, None, 5]",0,0,0,0,1
mpg_championship_player_512745,Touré,Isaak,mpg_championship_club_694,DF,1,5.0,5.25,Disponible,33,0,"[None, None, None, None, 5]",0,0,0,0,0
mpg_championship_player_512759,Doucouré,Fodé,mpg_championship_club_141,DF,7,5.3,4.93,Disponible,33,14,"[5, 4.5, 6, 6, 5]",3,0,0,2,0
mpg_championship_player_513545,Sangaré,Mamadou,mpg_championship_club_142,MF,18,5.637931034482759,5.81,Disponible,32,27,"[5.5, 6, 5.5, 6, None]",3,0,0,5,0
mpg_championship_player_516211,Sima,Abdallah,mpg_championship_club_142,FW,7,4.85,4.79,Disponible,30,6,"[5, None, 6, 4.5, 5]",2,0,0,3,0
mpg_championship_player_519343,Senaya,Marvin,mpg_championship_club_138,DF,9,4.875,5.03,Disponible,33,20,"[5, 5.5, 4.5, None, 5]",1,0,0,5,0
mpg_championship_player_520295,David Datro Fofana,David Datro,mpg_championship_club_153,FW,6,4.3,4.2,Disponible,13,3,"[None, 4, None, None, None]",0,0,0,0,0
mpg_championship_player_520403,Vanderson,,mpg_championship_club_146,DF,3,5.071428571428571,5.27,Disponible,33,7,"[None, None, None, None, None]",0,0,0,4,0
mpg_championship_player_523673,De Percin,Théo,mpg_championship_club_138,GK,7,5.3125,5.33,Disponible,33,5,"[None, 5, 4, 7, None]",0,0,9,0,0
mpg_championship_player_524038,Guindo,Daouda,mpg_championship_club_862,DF,11,4.8125,4.89,Disponible,31,18,"[4, 4.5, 7, None, 5]",1,0,0,4,1
mpg_championship_player_52482,Trapp,Kevin,mpg_championship_club_2338,GK,17,5.333333333333333,5.29,Disponible,32,21,"[6, None, 6, 6, 4.5]",0,7,28,2,0
mpg_championship_player_530635,Ollila,Tuomas,mpg_championship_club_2338,DF,4,4.85,4.77,Disponible,33,3,"[None, None, None, 5, None]",0,0,0,0,0
mpg_championship_player_531003,Merlin,Quentin,mpg_championship_club_150,DF,14,5.03125,5.35,Disponible,33,26,"[5.5, 5, 5.5, 3.5, 6]",1,0,0,2,0
mpg_championship_player_531004,Dieng,Bamba,mpg_championship_club_694,FW,19,5.357142857142857,5.21,Disponible,33,14,"[4, 6.5, 5, 4.5, 6.5]",10,0,0,3,0
mpg_championship_player_531092,Igamane,Hamza,mpg_championship_club_429,FW,1,5.1923076923076925,5.53,Disponible,31,4,"[None, None, None, None, None]",5,0,0,2,0
mpg_championship_player_531375,Oyedele,Maxi,mpg_championship_club_153,MF,7,4.9375,4.94,Disponible,33,6,"[None, 4.5, 5, 4, 4.5]",1,0,0,3,0
mpg_championship_player_532104,Soumano,Sambou,mpg_championship_club_694,FW,7,4.733333333333333,4.55,Disponible,33,8,"[4.5, 4, 4.5, None, None]",4,0,0,2,0
mpg_championship_player_532112,Sbaï,Amine,mpg_championship_club_2128,FW,12,4.854166666666667,4.54,Disponible,26,22,"[2.5, 5, 3.5, 3.5, None]",2,0,0,1,1
mpg_championship_player_533146,Cadiou,Noah,mpg_championship_club_694,MF,16,5.296296296296297,5.2,Disponible,33,19,"[4, 5.5, 6, 4.5, 8]",3,0,0,1,0
mpg_championship_player_534074,Ali Youssif,,mpg_championship_club_430,DF,8,5.208333333333333,5.24,Disponible,15,10,"[5.5, 6, 6, 5, 5]",0,0,0,4,0
mpg_championship_player_534317,Beraldo,,mpg_championship_club_149,DF,6,5.7105263157894735,6.25,Disponible,33,17,"[6, 5, 8.5, 4, 5.5]",2,0,0,2,0
mpg_championship_player_535818,Adingra,Simon,mpg_championship_club_146,FW,11,4.884615384615385,5.4,Disponible,13,9,"[4, 5, 5.5, 5, 4.5]",3,0,0,0,0
mpg_championship_player_538078,Ngoy,Nathan,mpg_championship_club_429,DF,14,5.25,5.54,Disponible,33,26,"[6.5, None, 6, 5.5, 6]",1,0,0,9,1
mpg_championship_player_538452,Mendy,Antoine,mpg_championship_club_1395,DF,9,4.770833333333333,5.0,Disponible,33,23,"[5, 6, 4.5, 4.5, 3.5]",1,0,0,5,0
mpg_championship_player_539135,Sauer,Mário,mpg_championship_club_427,MF,9,4.98,4.7,Disponible,33,6,"[None, 4.5, 4.5, 5, None]",1,0,0,4,0
mpg_championship_player_543158,Barco,Valentín,mpg_championship_club_153,DF,17,5.576923076923077,5.71,Disponible,33,23,"[5, None, None, None, None]",2,0,0,5,1
mpg_championship_player_543215,El Azzouzi,Oussama,mpg_championship_club_138,MF,3,5.318181818181818,5.19,Disponible,33,10,"[None, None, None, None, None]",1,0,0,1,1
mpg_championship_player_543968,Emersonn,,mpg_championship_club_427,FW,9,4.722222222222222,4.87,Disponible,30,18,"[3.5, 3.5, 6, 6, 5]",6,0,0,5,1
mpg_championship_player_544099,Meïté,Bamo,mpg_championship_club_694,DF,9,4.833333333333333,5.03,Disponible,33,22,"[3, 6, 4, None, None]",0,0,0,5,0
mpg_championship_player_544821,Karim,Dermane,mpg_championship_club_694,MF,12,5.206896551724138,4.79,Disponible,33,15,"[None, None, 4.5, 5, 5.5]",1,0,0,3,0
mpg_championship_player_544908,Coulibaly,Lasso,mpg_championship_club_138,MF,6,5.088235294117647,4.65,Disponible,33,1,"[5, None, None, 5, 5]",0,0,0,1,0
mpg_championship_player_544947,Broholm,Marius,mpg_championship_club_429,FW,3,4.590909090909091,4.63,Disponible,33,3,"[None, None, None, None, None]",1,0,0,0,0
mpg_championship_player_545272,Danois,Kévin,mpg_championship_club_138,MF,16,5.359375,5.33,Disponible,33,31,"[4.5, 6, 6, 5.5, 5]",3,0,0,3,0
mpg_championship_player_545711,Kaba,Mohamed,mpg_championship_club_430,MF,8,5.375,5.11,Disponible,14,11,"[5, None, 5.5, 6.5, 5.5]",0,0,0,2,0
mpg_championship_player_546172,Restes,Guillaume,mpg_championship_club_427,GK,15,5.2727272727272725,5.25,Disponible,33,33,"[4, 7.5, 5, 6, 6]",0,9,45,3,0
mpg_championship_player_546178,Nadir,Bilal,mpg_championship_club_144,MF,5,5.05,4.87,Disponible,33,5,"[None, 5, None, None, None]",0,0,0,4,1
mpg_championship_player_546635,Locko,Bradley,mpg_championship_club_862,DF,10,4.8,5.06,Disponible,33,14,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_54694,Aubameyang,Pierre-Emerick,mpg_championship_club_144,FW,20,5.258620689655173,5.29,Disponible,33,22,"[6.5, 3.5, 4.5, 4, None]",9,0,0,1,0
mpg_championship_player_549321,Lienard,Yann,mpg_championship_club_146,GK,3,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_549737,Le Bris,Théo,mpg_championship_club_694,DF,1,5.196428571428571,5.18,Disponible,33,22,"[5, None, None, None, None]",2,0,0,0,0
mpg_championship_player_549939,Penders,Mike,mpg_championship_club_153,GK,17,5.40625,5.33,Disponible,33,32,"[6, 3, 6, 5, 5.5]",0,8,43,3,0
mpg_championship_player_549940,Fofana,Malick,mpg_championship_club_143,FW,4,5.590909090909091,5.11,Disponible,33,9,"[None, None, None, None, 4.5]",2,0,0,1,0
mpg_championship_player_549946,Idumbo,Stanis,mpg_championship_club_146,MF,1,5.0625,4.9,Disponible,30,0,"[None, None, None, None, None]",1,0,0,0,0
mpg_championship_player_550090,Coppola,Diego,mpg_championship_club_2338,DF,12,5.458333333333333,5.93,Disponible,14,12,"[6, 6.5, 5, 7, 3.5]",0,0,0,1,0
mpg_championship_player_550245,Rafael Luís,,mpg_championship_club_153,MF,1,4.75,4.68,Disponible,32,6,"[None, 3, 6.5, 4, 4]",0,0,0,0,0
mpg_championship_player_550825,Housni,Ilyes,mpg_championship_club_149,FW,1,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_550837,Doucouré,Sékou,mpg_championship_club_430,DF,1,5.5,5.58,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_550840,Zaïre-Emery,Warren,mpg_championship_club_149,MF,17,5.564516129032258,6.07,Disponible,33,26,"[None, 6, 5.5, 6, None]",3,0,0,3,0
mpg_championship_player_550866,Buayi-Kiala,Nathan,mpg_championship_club_138,MF,1,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_550867,Touré,Ousmane,mpg_championship_club_429,DF,1,4.0,5.13,Disponible,33,1,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_550868,Negrel,Tom,mpg_championship_club_138,GK,3,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_551150,João Neves,,mpg_championship_club_149,MF,19,5.775,5.92,Disponible,33,13,"[6, None, 5.5, 5.5, 5]",5,0,0,0,0
mpg_championship_player_551191,Afonso Moreira,,mpg_championship_club_143,FW,8,5.5576923076923075,5.53,Disponible,33,17,"[5, 8, 5.5, 8, 6]",4,0,0,3,0
mpg_championship_player_551462,Van Neck,Jelle,mpg_championship_club_144,GK,3,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_551976,Pagis,Pablo,mpg_championship_club_694,FW,21,5.981481481481482,5.55,Disponible,33,21,"[6, 7, 7, 6, 7]",10,0,0,1,0
mpg_championship_player_552015,Sy,Lamine,mpg_championship_club_138,DF,11,5.086956521739131,5.16,Disponible,33,16,"[None, 5, 4.5, 6, 5]",0,0,0,1,0
mpg_championship_player_552285,Fischer,Jonathan,mpg_championship_club_145,GK,7,5.096153846153846,4.95,Disponible,33,25,"[None, None, None, None, None]",0,4,56,0,0
mpg_championship_player_555894,Akliouche,Maghnes,mpg_championship_club_146,MF,21,5.55,5.62,Disponible,33,27,"[5, 6, 6, 6, 5]",6,0,0,3,0
mpg_championship_player_55948,André,Benjamin,mpg_championship_club_429,MF,14,5.6923076923076925,5.62,Disponible,33,25,"[8, 5, 6, 5.5, 5]",2,0,0,8,0
mpg_championship_player_559827,Doumbia,Kamory,mpg_championship_club_862,MF,14,5.695652173913044,5.45,Disponible,33,21,"[4.5, None, None, 5, 5]",5,0,0,6,0
mpg_championship_player_560247,Sangui,Nhoa,mpg_championship_club_2338,DF,12,4.961538461538462,5.09,Disponible,33,18,"[6, 5, 5, 5, 4.5]",0,0,0,0,0
mpg_championship_player_560250,Sylla,Fodé,mpg_championship_club_142,MF,3,5.25,5.09,Disponible,33,1,"[None, None, None, None, 5]",0,0,0,0,0
mpg_championship_player_564579,Magri,Frank,mpg_championship_club_427,FW,3,5.117647058823529,4.83,Disponible,33,16,"[None, None, None, None, None]",5,0,0,3,0
mpg_championship_player_564920,Ekomié,Jacques,mpg_championship_club_2128,DF,8,4.758064516129032,4.87,Disponible,33,25,"[4, 5, 4, 4, 5]",0,0,0,3,0
mpg_championship_player_564992,Nuamah,Ernest,mpg_championship_club_143,FW,1,4.25,4.28,Disponible,33,0,"[None, None, None, 4, 4.5]",0,0,0,0,0
mpg_championship_player_565877,Mouton,Louis,mpg_championship_club_2128,MF,12,5.046875,4.51,Disponible,33,24,"[4.5, 4.5, 5.5, 5, 5]",2,0,0,2,1
mpg_championship_player_566406,Nadje,Guédé,mpg_championship_club_2128,FW,1,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_56864,Coquelin,Francis,mpg_championship_club_430,MF,6,4.84375,4.7,Disponible,33,8,"[5, 5, None, 5, None]",0,0,0,2,0
mpg_championship_player_569020,Brunner,Paris,mpg_championship_club_146,FW,5,4.166666666666667,4.24,Disponible,33,1,"[None, None, None, None, None]",0,0,0,1,0
mpg_championship_player_570810,Doué,Désiré,mpg_championship_club_149,MF,21,5.586956521739131,6.1,Disponible,33,16,"[7, 4.5, None, 6.5, 6.5]",7,0,0,0,0
mpg_championship_player_57136,Kolodziejczak,Timothée,mpg_championship_club_2338,DF,3,4.636363636363637,4.83,Disponible,33,7,"[None, None, None, None, None]",0,0,0,2,0
mpg_championship_player_572584,Ouattara,Abdoul,mpg_championship_club_153,MF,11,5.2592592592592595,5.31,Disponible,33,18,"[6.5, None, 5, 5, 5]",2,0,0,2,0
mpg_championship_player_57266,Bamba,Abdoulaye,mpg_championship_club_2128,DF,3,4.8,4.74,Disponible,33,2,"[None, None, 3.5, None, 5]",0,0,0,0,0
mpg_championship_player_573062,Godo,Martial,mpg_championship_club_153,FW,17,5.5,5.12,Disponible,30,17,"[5.5, 4, 4.5, None, 6]",8,0,0,2,0
mpg_championship_player_574193,Belkhdim,Yassin,mpg_championship_club_2128,MF,5,5.444444444444445,4.89,Disponible,33,26,"[None, None, None, None, None]",2,0,0,5,0
mpg_championship_player_575453,Hidalgo,Santiago,mpg_championship_club_427,FW,12,5.071428571428571,5.05,Disponible,33,14,"[4.5, 6, 4, 6, 6.5]",4,0,0,4,0
mpg_championship_player_577107,Endrick,,mpg_championship_club_143,FW,16,5.733333333333333,6.06,Disponible,16,13,"[6.5, 7, 5, 8, 6]",5,0,0,3,1
mpg_championship_player_577640,Sylla,Abakar,mpg_championship_club_430,DF,1,4.166666666666667,4.26,Disponible,33,1,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_577726,Sanusi,Trevan,mpg_championship_club_694,FW,1,,,Disponible,30,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_578052,Mwanga,Junior,mpg_championship_club_153,MF,3,5.025,4.87,Disponible,33,20,"[None, 3, 4.5, None, None]",1,0,0,2,1
mpg_championship_player_578498,Diallo,Zoumana,mpg_championship_club_1395,FW,1,4.5,4.29,Disponible,18,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_578500,Mawissa,Christian,mpg_championship_club_146,DF,7,4.823529411764706,5.22,Disponible,33,12,"[4.5, 4, 4, 4.5, 4]",0,0,0,3,0
mpg_championship_player_578610,Nartey,Noah,mpg_championship_club_143,MF,10,5.2727272727272725,5.01,Disponible,15,5,"[5.5, None, None, 4.5, 5]",2,0,0,0,0
mpg_championship_player_578612,Vermeeren,Arthur,mpg_championship_club_144,MF,4,4.947368421052632,4.76,Disponible,30,10,"[5.5, 5, 5, 4, 5]",0,0,0,1,1
mpg_championship_player_579916,Quetant,Kenny,mpg_championship_club_141,FW,5,4.5,4.43,Disponible,18,4,"[None, None, None, None, None]",1,0,0,1,0
mpg_championship_player_579919,Obougou,Noam,mpg_championship_club_141,FW,1,5.1,4.89,Disponible,19,0,"[None, None, None, None, None]",1,0,0,0,0
mpg_championship_player_579921,Argney,Paul,mpg_championship_club_141,GK,3,5.5,5.18,Disponible,33,1,"[None, None, None, None, None]",0,0,1,0,0
mpg_championship_player_580671,Yegbe,Terry,mpg_championship_club_145,DF,5,4.369565217391305,4.71,Disponible,31,21,"[None, 4, 3.5, 4, 3]",0,0,0,3,0
mpg_championship_player_580982,Mahamoud,Adel,mpg_championship_club_430,FW,1,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_582399,Nnadi,Tochukwu,mpg_championship_club_144,MF,6,4.714285714285714,4.6,Disponible,13,3,"[5, None, 6, 3, 4.5]",0,0,0,1,0
mpg_championship_player_584845,Risser,Robin,mpg_championship_club_142,GK,15,5.484848484848484,5.49,Disponible,33,33,"[4, 3, 4, 5, 6]",0,11,35,2,0
mpg_championship_player_584863,Akpa,Clément,mpg_championship_club_138,DF,8,4.711538461538462,4.8,Disponible,33,21,"[None, None, 3.5, 5, 5.5]",0,0,0,2,1
mpg_championship_player_584865,Wasbauer,Nicolas,mpg_championship_club_427,DF,1,,,Disponible,33,0,"[None, None, None, None, None]",0,0,0,0,0
mpg_championship_player_585496,Ouattara,Kassoum,mpg_championship_club_146,DF,3,4.666666666666667,5.02,Disponible,33,12,"[None, None, None, None, None]",0,0,0,3,0
mpg_championship_player_585597,Camara,Lamine,mpg_championship_club_146,MF,14,5.543478260869565,5.7,Disponible,33,21,"[4, None, 5.5, 5, 4.5]",1,0,0,5,0
mpg_championship_player_586343,Mboup,Pathé,mpg_championship_club_862,FW,7,4.555555555555555,4.41,Disponible,30,8,"[5, 4, 5, 5, None]",1,0,0,6,0
mpg_championship_player_586855,Mukau,Ngal'ayel,mpg_championship_club_429,MF,11,5.103448275862069,4.69,Disponible,33,18,"[6.5, 5.5, 5, 5.5, 5.5]",1,0,0,3,0
mpg_championship_player_587583,Ebonog,Simon,mpg_championship_club_141,MF,11,4.9655172413793105,4.6,Disponible,33,21,"[4.5, 5, 5, 5, 5]",1,0,0,8,0
mpg_championship_player_587710,Mboula,Michel,mpg_championship_club_145,DF,6,4.8076923076923075,5.11,Disponible,33,10,"[None, 5, 4.5, None, None]",0,0,0,2,0
mpg_championship_player_588181,Tiago Santos,,mpg_championship_club_429,DF,9,4.7,4.85,Disponible,33,8,"[5, None, None, 5, None]",0,0,0,0,0
mpg_championship_player_58926,El-Arabi,Youssef,mpg_championship_club_430,FW,4,4.76,4.53,Disponible,33,11,"[None, None, 4.5, None, 4.5]",3,0,0,0,0
mpg_championship_player_59046,Immobile,Ciro,mpg_championship_club_2338,FW,11,4.958333333333333,4.91,Disponible,13,9,"[8, 7, 4, 4, 4]",2,0,0,2,0
mpg_championship_player_592507,Diaz,Junior,mpg_championship_club_862,DF,11,5.35,5.46,Disponible,33,17,"[6, None, 5, None, 5.5]",0,0,0,4,0
